gene_symbol,RED,pvalue,p_adj,padj,APAreg
PPP1R3F,0.0313005027597981,0.917732156638791,0.999981980224256,0.98664245509391,NC
PPP1R7,-0.465107618900975,0.275424525063062,0.999981980224256,0.808962427164061,NC
PPP1R9A,0.228549575721188,0.436285999778217,0.999981980224256,0.833321296337797,NC
PPP1R9B,0.315715292639182,0.590336370523092,0.999981980224256,0.867797138578147,NC
PPP2CA,-0.277271276267198,0.441483685357724,0.999981980224256,0.867029785803849,NC
PPP2CB,-0.106649275322678,0.857781522656078,0.999981980224256,0.954729866988537,NC
PPP2R1A,0.254828376264881,0.615499035669572,0.999981980224256,0.959962214758232,NC
PPP2R2A,-0.316677017421253,0.385178145520801,0.999981980224256,0.725896058066534,NC
PPP2R2B,-0.19124246669762,0.270460935473254,0.999981980224256,0.806668381315883,NC
PPP2R2D,-0.63668753046063,0.00511564907726831,0.999981980224256,0.199745833048598,NC
PPP2R3A,0.228566890960152,0.331594635270339,0.999981980224256,0.857330820476395,NC
PPP2R3C,0.974584281550263,0.244397348188705,0.999981980224256,0.650097319466486,NC
PPP2R5A,0.157646023709409,0.834711255735792,0.999981980224256,0.981257335095474,NC
PPP2R5C,0.0706050908390716,0.888357408627087,0.999981980224256,0.973352035805119,NC
PPP2R5E,0.170500798936809,0.467914393794974,0.999981980224256,0.94366742607984,NC
PPP3CA,-0.239420738938874,0.507591388637481,0.999981980224256,0.773758200996293,NC
PPP3CB,0.0491635921453091,0.928002811887022,0.999981980224256,0.962582913540775,NC
PPP3CC,-0.17751686553094,0.516315605188924,0.999981980224256,0.890991503302384,NC
PPP3R1,-0.173953896615191,0.820616204812107,0.999981980224256,0.849707333406819,NC
PPP4R1,-0.0541651128350349,0.933764217303582,0.999981980224256,1,NC
PPP4R3A,-0.888608151303683,0.0599559098849293,0.999981980224256,0.118298284243438,DN
PPP4R3B,0.0478478475937121,0.91697057862173,0.999981980224256,0.982192827592394,NC
PPP5C,0.790675032803012,0.260705908698509,0.999981980224256,0.841534602418603,NC
PPP6C,-0.129613585155259,0.624616043193065,0.999981980224256,0.937952542637158,NC
PPP6R1,0.487879023550837,0.42545969860234,0.999981980224256,0.622845207369351,NC
PPP6R3,-0.185276825401963,0.663707876223598,0.999981980224256,0.942968791813614,NC
PPRC1,-0.852495640031059,0.297334892773011,0.999981980224256,0.874148541154574,NC
PPTC7,-0.334122714044409,0.160318486208761,0.999981980224256,0.698604722714436,NC
PPWD1,-0.400834900457898,0.434539904375654,0.999981980224256,0.806694387236483,NC
PQBP1,-0.0053958254528661,0.993323916608114,0.999981980224256,0.98474527349897,NC
PQLC1,-0.0392203948809768,0.928258137914332,0.999981980224256,0.988597540348459,NC
PQLC3,-0.506150653213405,0.227308210951364,0.999981980224256,0.602001980220926,NC
PRAG1,-0.431782142788975,0.447179363140807,0.999981980224256,0.711928348828426,NC
PRC1,0.394967423103217,0.0896407253217262,0.999981980224256,0.612609223183652,NC
PRDM16,-1.08519352655669,0.387976838619126,0.999981980224256,0.883807290690173,NC
PRDM2,-0.410327683734678,0.0780102276426359,0.999981980224256,0.435388766101304,NC
PRDM4,0.337317455907713,0.546619158257172,0.999981980224256,0.865737319507394,NC
PRDX1,-0.0446490528855654,0.908748057840655,0.999981980224256,0.993713333737371,NC
PRDX5,0.478502144213558,0.130001226787648,0.999981980224256,0.831569860846886,NC
PRDX6,-0.179030688413142,0.731207430196919,0.999981980224256,0.937952542637158,NC
PRELID2,0.0206651850456066,0.952879775574861,0.999981980224256,0.994431410285008,NC
PRELID3A,-0.350711490161261,0.511849705868548,0.999981980224256,0.910091685931181,NC
PRELID3B,-0.595599090709647,0.522632101853586,0.999981980224256,0.893682843516319,NC
PREP,-0.239446477648695,0.560134254239684,0.999981980224256,0.947630385625107,NC
PREPL,-0.235207664586764,0.392016622438727,0.999981980224256,0.714723051078277,NC
PREX1,0.425909821731445,0.353025079465655,0.999981980224256,0.867029785803849,NC
PREX2,-0.416138341456858,0.267496528840497,0.999981980224256,0.857330820476395,NC
PRICKLE1,0.226789330683498,0.275776047872405,0.999981980224256,0.80036875293546,NC
PRICKLE2,0.335399773934697,0.570784353539794,0.999981980224256,0.598179242606999,NC
PRIM1,-1.09762561470239,0.0375132154828366,0.999981980224256,0.404977051277325,NC
PRKAA1,-0.140635862184151,0.704452627443721,0.999981980224256,0.937952542637158,NC
PRKAA2,0.420631327147706,0.587326141751604,0.999981980224256,0.918003596789302,NC
PRKAB1,0.399325653934975,0.453963525281511,0.999981980224256,0.818697344368875,NC
PRKAB2,0.487960951816314,0.392277972422449,0.999981980224256,0.878977804450555,NC
PRKACA,0.0878003178098923,0.79303480373996,0.999981980224256,0.961613541043911,NC
PRKACB,-0.217379487337735,0.192906498088895,0.999981980224256,0.417100895453364,NC
