gene_id,gene_name,fisher_APA_sig,fisher_padj,APA_log2FC_plotting,deg_log2FC,deg_padj,deg_sig,coordinated_change,text_label
ENSG00000106460,TMEM106B,longer,0.00019372823924702,1.14353548156101,-0.173274024688388,0.0090633121540545,no,no,no
ENSG00000106477,CEP41,longer,2.21010862153005e-30,1.42854566266263,0.292066715410159,0.0198253834629749,no,no,no
ENSG00000106591,MRPL32,longer,0.0158566140670009,0.551964375768819,-0.295667956395751,3.82314951231216e-06,no,no,no
ENSG00000106603,COA1,longer,9.57493526958697e-21,0.605227771991866,0.0682392248037142,0.459370164555324,no,no,no
ENSG00000106605,BLVRA,longer,1.46957164928826e-35,1.87603608188939,0.322895979601286,0.000887874641260922,no,no,no
ENSG00000106615,RHEB,longer,9.85812393085942e-10,0.645503780607419,0.179707297153305,0.0212440734225823,no,no,no
ENSG00000106636,YKT6,longer,4.56525217423514e-40,0.227850531518051,-0.21809059303976,1.55017208617007e-05,no,no,no
ENSG00000106701,FSD1L,longer,0.000470161599187219,0.305854057366507,-0.0368596130491993,0.614182228912381,no,no,no
ENSG00000106733,NMRK1,longer,2.5346695088794e-09,0.515590208526321,0.402140491034303,0.00509193696892576,no,no,no
ENSG00000106771,TMEM245,longer,0.000108903483923853,0.106907945560183,-0.370542116696924,4.69777415396192e-16,no,no,no
ENSG00000106853,PTGR1,longer,1.87160379209454e-16,0.321041904271862,0.0254765589656737,0.848526111904674,no,no,no
ENSG00000106993,CDC37L1,longer,4.38253813813918e-29,1.37104828084163,0.245121403688977,9.98065115149495e-07,no,no,no
ENSG00000107105,ELAVL2,longer,0.0489077315997867,0.106683321779773,-0.531403784755084,1.3298651013341e-39,no,no,no
ENSG00000107130,NCS1,longer,4.87015189107721e-05,0.14884965920162,0.203644197203103,2.78835190354728e-09,no,no,no
ENSG00000107290,SETX,longer,0.000405402057751419,0.124701397169341,0.0158210163048022,0.880542906066166,no,no,no
ENSG00000107341,UBE2R2,longer,8.71507117007732e-22,0.450592199470336,0.268542214184419,3.20114799871165e-08,no,no,no
ENSG00000107518,ATRNL1,shorter,3.17062624569917e-14,-3.36217382253581,0.519075156327289,1.25818736856651e-12,no,no,no
ENSG00000107521,HPS1,longer,1.30335581071601e-07,1.19840376492499,-1.0575563312268,2.83711416702183e-19,dn,longer,no
ENSG00000107581,EIF3A,longer,7.02882718678685e-06,0.77014119588138,0.0863562841790026,0.255848110021228,no,no,no
ENSG00000107651,SEC23IP,longer,2.02345341520281e-13,0.949522762640651,-0.0814302738022804,0.244497738824597,no,no,no
ENSG00000107742,SPOCK2,longer,1.42115536893867e-51,0.971683012993146,0.14751036706072,0.17244722204114,no,no,no
ENSG00000107758,PPP3CB,longer,1.34431503364849e-39,0.416924646043448,-0.150982002349619,0.00503588786776944,no,no,no
ENSG00000107771,CCSER2,longer,1.39786821697986e-05,0.436877755552243,0.53200016567269,9.48128426598796e-25,no,no,no
ENSG00000107798,LIPA,longer,3.75039598473027e-09,2.3461818836524,0.104812942331655,0.289188878070821,no,no,no
ENSG00000107807,TLX1,longer,3.02239056516143e-33,5.12771554362367,0.213132733378385,0.00305376421201924,no,no,yes
ENSG00000107864,CPEB3,longer,6.76941748092203e-07,0.140340973351529,-0.126739773216623,0.0166520036758165,no,no,no
ENSG00000107890,ANKRD26,longer,0.000111719238086761,1.41809635788496,-0.0834009778889993,0.421357372024415,no,no,no
ENSG00000107902,LHPP,longer,1.51838516460994e-07,2.60907933856126,0.484012921851349,0.00175166834311125,no,no,no
ENSG00000107929,LARP4B,shorter,1.80502621101027e-18,-0.605558966987694,0.488558137867373,3.7325145901737e-21,no,no,no
ENSG00000107949,BCCIP,longer,1.49422825835328e-14,2.19880027155553,0.38129341945313,4.22902530431883e-12,no,no,no
ENSG00000108001,EBF3,longer,0.000398737558954794,0.175247790189162,-0.393058894523416,5.26730075517825e-33,no,no,no
ENSG00000108010,GLRX3,shorter,2.11361473166388e-14,-0.561755340648525,-0.0517726610179208,0.466877665715158,no,no,no
ENSG00000108055,SMC3,longer,3.68300657368687e-21,1.19991900651238,0.211174112647394,3.62719535787879e-08,no,no,no
ENSG00000108091,CCDC6,longer,0.00010856751615639,0.109073457511883,-0.257975984671864,3.04885863070755e-09,no,no,no
ENSG00000108094,CUL2,longer,1.04424235208719e-11,0.652848581366905,-0.249867229808338,0.000583357034683859,no,no,no
ENSG00000108100,CCNY,longer,2.76545479038418e-71,1.69919180268853,-0.698085377433466,8.17682056197603e-33,dn,longer,no
ENSG00000108176,DNAJC12,longer,0.0292724654265188,0.61618355153172,-0.311674943832062,5.14424549314602e-05,no,no,no
ENSG00000108179,PPIF,shorter,0.0266427974495803,-0.0924346754454285,-0.316209832981278,0.0302465346856635,no,no,no
ENSG00000108219,TSPAN14,longer,2.93085165376364e-05,0.787285439635116,0.256513066655257,1.92473826226907e-07,no,no,no
ENSG00000108256,NUFIP2,longer,1.81100030585795e-30,1.03276712817596,0.520060904215382,2.45529643983651e-15,no,no,no
ENSG00000108306,FBXL20,shorter,2.22170852794951e-15,-0.402590568250595,-0.424692128458896,6.52292279321618e-17,no,no,no
ENSG00000108309,RUNDC3A,longer,5.62841290497151e-06,0.512656584878379,-0.465939762621426,2.28232093997028e-26,no,no,no
ENSG00000108352,RAPGEFL1,longer,5.09143679030017e-07,4.23489523819348,0.110643094513315,0.524899379265531,no,no,no
ENSG00000108384,RAD51C,longer,0.00989291051036547,0.252832028025999,-0.0830570841834127,0.603931734910561,no,no,no
ENSG00000108433,GOSR2,longer,1.95294436399744e-06,0.39876558755157,-0.28915477304036,2.92533100629134e-05,no,no,no
ENSG00000108443,RPS6KB1,longer,3.30036092765698e-13,1.81878874367014,0.172066395602757,0.00921969259327494,no,no,no
ENSG00000108474,PIGL,shorter,4.37118936705524e-35,-2.28179512854792,-0.135836444996119,0.429547210111634,no,no,no
ENSG00000108582,CPD,longer,1.85545014508263e-05,0.282304444115458,0.500183957707325,0.00252438021964664,no,no,no
ENSG00000108587,GOSR1,longer,0.0160550390083641,0.275848825855163,0.00741341215763517,0.930217966638507,no,no,no
ENSG00000108588,CCDC47,longer,2.20062608189732e-16,0.746884832169994,-0.218929597254566,0.000972944990033666,no,no,no
ENSG00000108590,MED31,shorter,1.61833505295554e-05,-0.35380666778597,0.0263253502998949,0.887097211822303,no,no,no
ENSG00000108654,DDX5,longer,9.28944551959685e-06,0.121062901726906,0.0251516195072226,0.673004408488815,no,no,no
ENSG00000108666,C17orf75,longer,9.89401391787384e-14,0.309537462136139,-0.0446229160965222,0.687657804768851,no,no,no
ENSG00000108671,PSMD11,longer,1.64201251258915e-33,1.15954086585679,0.146327397425554,0.00190433908691116,no,no,no
ENSG00000108788,MLX,longer,1.15402631964853e-07,0.887045522079446,-0.413468845716664,1.99026066463015e-11,no,no,no
ENSG00000108799,EZH1,longer,0.000661712439803473,0.115915477591674,-0.157061198773361,0.00780953512145323,no,no,no
ENSG00000108829,LRRC59,longer,0.000282967372223633,0.221759438645964,-0.241458592829765,4.34866121825091e-05,no,no,no
ENSG00000108830,RND2,longer,0.0298090762123368,0.198710201349579,-0.0959969744700041,0.345405142370815,no,no,no
ENSG00000108840,HDAC5,longer,2.97712754982237e-10,0.116607420811301,-0.518591221025196,1.85755052189499e-39,no,no,no
ENSG00000108848,LUC7L3,longer,1.87619005346631e-41,1.95596086975378,0.220673340084487,0.000176516754343566,no,no,no
ENSG00000108854,SMURF2,longer,2.54480337982849e-16,0.531821069840353,0.558472263469251,3.31569442905782e-28,no,no,no
ENSG00000108883,EFTUD2,longer,0.00141905766466928,0.903059584043418,0.131977950050599,0.059488499217031,no,no,no
ENSG00000108963,DPH1,longer,3.98084834115822e-05,0.583022297993362,-0.222395733241672,0.135590931879472,no,no,no
ENSG00000108984,MAP2K6,longer,2.91449326753449e-05,0.195349120640928,-0.453431199373951,1.22035314957832e-05,no,no,no
ENSG00000109066,TMEM104,longer,0.000487057322277631,0.0996520724014,-0.231739798317203,0.114364528449023,no,no,no
ENSG00000109079,TNFAIP1,longer,1.23514012247872e-28,0.298814271280634,0.387589379986682,2.09991539237345e-09,no,no,no
ENSG00000109084,TMEM97,shorter,1.17341777459925e-20,-0.381030587451909,-0.00416445269167776,0.978116642864606,no,no,no
ENSG00000109111,SUPT6H,longer,8.70312898103678e-08,0.124222863879455,0.0783487084792122,0.203693081642746,no,no,no
ENSG00000109133,TMEM33,longer,7.60528087805335e-14,0.748100697608714,-0.285928312029987,3.55246706980968e-10,no,no,no
ENSG00000109171,SLAIN2,longer,2.67735995968107e-18,0.973496745120299,0.541939232091939,8.65015197155388e-25,no,no,no
ENSG00000109180,OCIAD1,longer,4.38857850744059e-07,0.150226974826099,-0.551944036705227,2.07696948944964e-40,no,no,no
ENSG00000109184,DCUN1D4,longer,8.98924361944967e-06,0.195983940473217,-0.00220550562089118,0.988107326148826,no,no,no
ENSG00000109189,USP46,shorter,2.39339188323754e-14,-0.4639587797495,-0.785746953942188,9.00407028956763e-14,dn,shorter,no
ENSG00000109265,CRACD,longer,1.77429151239371e-09,0.529408176689978,-0.286612110601378,8.06727339872877e-20,no,no,no
ENSG00000109270,LAMTOR3,longer,5.45798801203409e-20,0.112985636678275,-0.451032238833037,3.19127708121633e-17,no,no,no
ENSG00000109339,MAPK10,longer,2.11051064704023e-47,1.21741664981717,0.05559379342651,0.621933430510537,no,no,no
ENSG00000109436,TBC1D9,longer,6.63073235105738e-38,0.215663767127057,-0.123793819634935,0.0143529875707632,no,no,no
ENSG00000109445,ZNF330,longer,3.5156433453917e-16,0.966136341796922,0.568449011341866,1.99439785121988e-06,no,no,no
ENSG00000109458,GAB1,shorter,1.19309736828983e-08,-2.76838010247834,-0.032819294950081,0.812358366391085,no,no,no
ENSG00000109606,DHX15,longer,3.14987008431266e-43,1.94793915843062,0.269727957538051,4.69969764704348e-07,no,no,no
ENSG00000109654,TRIM2,longer,2.33425126532157e-14,0.187494824985366,0.157306704187923,1.51072345889206e-06,no,no,no
ENSG00000109680,TBC1D19,longer,0.0183452476351918,0.490583325961224,0.221689060315317,0.00241578840745804,no,no,no
ENSG00000109686,SH3D19,longer,0.000118878801526192,0.219558501116732,-0.226536231474517,0.0667333385169466,no,no,no
ENSG00000109689,STIM2,longer,1.21197308995576e-11,0.53943854942522,0.385736234731823,6.08284268188964e-13,no,no,no
ENSG00000109790,KLHL5,longer,4.63228885148404e-06,1.44419423026332,0.481696057289333,2.61166304218185e-05,no,no,no
ENSG00000109832,DDX25,longer,1.60515153732995e-36,1.60588862292117,-0.187438922151163,0.0532435408885666,no,no,no
ENSG00000109854,HTATIP2,longer,2.79214586612123e-16,0.348673732994971,0.572982947010645,0.000273287311919335,no,no,no
ENSG00000109917,ZPR1,longer,1.92863562588303e-21,1.78466083560459,-0.0859611472609775,0.128550428193237,no,no,no
ENSG00000109919,MTCH2,longer,5.53327761849152e-16,0.450991253490327,0.0466974292296595,0.474324572376321,no,no,no
ENSG00000109927,TECTA,longer,1.82778560246345e-07,0.373511459172172,0.00215757230132838,0.989984778820395,no,no,no
ENSG00000109929,SC5D,longer,2.96554673444709e-25,0.281372044086445,0.398815718485165,2.4515036381371e-19,no,no,no
ENSG00000109944,JHY,longer,2.49107758336333e-07,0.261219858237351,0.193861911667733,0.102516544789166,no,no,no
ENSG00000110002,VWA5A,longer,9.22332533123382e-08,0.220705020174794,0.957721389888176,2.97877688783932e-13,up,longer,no
ENSG00000110011,DNAJC4,longer,6.63161191677412e-06,0.467306814508354,-0.740361071229799,1.03912232429185e-06,dn,longer,no
ENSG00000110042,DTX4,longer,1.31699232100261e-05,0.720418981821567,-0.84139859525737,1.14020797004302e-70,dn,longer,no
ENSG00000110047,EHD1,longer,7.09360100037824e-24,0.106833765047378,-0.135305853368542,0.00295894676045678,no,no,no
ENSG00000110063,DCPS,longer,2.05925188065589e-05,1.79986733204461,1.05945673294605,7.46811925809711e-13,up,longer,no
ENSG00000110066,KMT5B,longer,1.59107990627961e-14,0.704518634309293,0.186248105383572,0.00155789349424738,no,no,no
ENSG00000110075,PPP6R3,longer,0.000876841325241735,0.170710137460986,0.059672897249333,0.231076385724768,no,no,no
ENSG00000110108,TMEM109,longer,0.00272449876961277,0.182890669208593,-0.260974331007404,0.146355407788087,no,no,no
ENSG00000110172,CHORDC1,longer,0.00128664704452456,0.628193839987562,0.507536719049342,2.08098005834379e-05,no,no,no
ENSG00000110200,ANAPC15,longer,1.61654594871095e-12,2.15405562879015,-0.270484378032956,0.00841619589336071,no,no,no
ENSG00000110237,ARHGEF17,longer,4.85686963864855e-06,1.21675920700062,-0.0346108474910653,0.844745486833526,no,no,no
ENSG00000110315,RNF141,longer,1.53855837687652e-18,0.21474264704298,-0.903676367349158,1.95074120014406e-35,dn,longer,no
ENSG00000110395,CBL,shorter,3.15167599000425e-06,-0.183568449935419,0.071176459804708,0.327457400773159,no,no,no
ENSG00000110422,HIPK3,longer,1.50189162445375e-09,0.173959768707017,0.476798163336073,2.25782999694621e-19,no,no,no
ENSG00000110429,FBXO3,longer,1.93340403842247e-17,0.311946107564424,0.289282741267132,4.82984442796301e-08,no,no,no
ENSG00000110435,PDHX,longer,0.000423774045512962,0.970364588649473,0.0845125725989469,0.157271960842155,no,no,no
ENSG00000110696,C11orf58,longer,1.07319332686707e-33,0.94503135629468,0.172187834035661,3.01030499680173e-05,no,no,no
ENSG00000110700,RPS13,longer,4.32890111292192e-08,0.981082071903036,-0.00777112831257887,0.917099482971986,no,no,no
ENSG00000110713,NUP98,longer,2.92921977004698e-05,0.544550649710133,0.154035304892694,0.041189034544299,no,no,no
ENSG00000110721,CHKA,longer,0.000203358258878318,0.396818191799543,0.595614033333574,3.19091501133464e-21,up,longer,no
ENSG00000110786,PTPN5,shorter,0.0009528250350286,-1.01233208950846,-1.24051765856435,1.06999512917292e-65,dn,shorter,no
ENSG00000110801,PSMD9,longer,7.42129024523298e-33,1.6205101959191,0.335337467335742,5.5840203688838e-07,no,no,no
ENSG00000110880,CORO1C,longer,1.00213269778868e-24,0.315752944369662,-0.495103907550832,1.18634704182367e-40,no,no,no
ENSG00000110888,CAPRIN2,longer,6.13080282470064e-15,0.186155615607996,0.757835391575579,7.47865748807295e-25,up,longer,no
ENSG00000110911,SLC11A2,shorter,5.94422505156569e-15,-0.214098653534627,-0.223204631930505,0.000198624932142102,no,no,no
ENSG00000110921,MVK,longer,5.02885199415304e-14,2.07312402605465,0.513206657077687,1.61170070379512e-14,no,no,no
ENSG00000110925,CSRNP2,longer,3.01004200769397e-10,0.378232320189389,0.459956359059997,3.62940516601781e-27,no,no,no
ENSG00000111011,RSRC2,longer,1.12263874996505e-08,0.384485787588397,0.170488439914472,0.0856839304231389,no,no,no
ENSG00000111110,PPM1H,longer,0.0137104313109568,0.328652865820644,-0.444917953847308,6.26650341069041e-18,no,no,no
ENSG00000111142,METAP2,longer,8.83157336824926e-23,1.41519785379681,0.185376173300055,1.80273582567817e-05,no,no,no
ENSG00000111224,PARP11,shorter,1.80769339407092e-07,-1.36793244003112,0.138237477702966,0.199420124279417,no,no,no
ENSG00000111261,MANSC1,longer,0.00773132610433035,0.62296739894486,-0.0779772899667675,0.706530107317536,no,no,no
ENSG00000111269,CREBL2,shorter,0.000374271459361048,-0.581506989493939,-0.101502728034752,0.190886602563873,no,no,no
ENSG00000111275,ALDH2,longer,4.5498035274131e-14,1.1983841229907,-0.37326860757585,1.95353289344196e-08,no,no,no
ENSG00000111300,NAA25,longer,1.05758034282457e-08,0.940002436675508,0.132527895562631,0.0414317374136037,no,no,no
ENSG00000111325,OGFOD2,longer,0.0260750833729605,0.282162433761926,0.139068097295521,0.511252574928528,no,no,no
ENSG00000111358,GTF2H3,longer,0.00118271812273221,0.573655038600116,-0.0893911469814304,0.603296114046964,no,no,no
ENSG00000111371,SLC38A1,longer,3.71164132153709e-05,0.266345928842686,0.14147793958451,0.000293028567390036,no,no,no
ENSG00000111412,SPRING1,longer,3.6279108019802e-18,1.11082362212626,0.127361190366613,0.00314636647933345,no,no,no
ENSG00000111481,COPZ1,longer,9.95789375763428e-43,0.202790527524139,0.111322880085967,0.10920676165757,no,no,no
ENSG00000111490,TBC1D30,longer,5.70399964455612e-22,1.32542250466685,-0.0245207634629872,0.739211056551688,no,no,no
ENSG00000111530,CAND1,longer,1.7574084176998e-86,1.67501823496396,0.370529527655452,1.33382259607381e-14,no,no,no
ENSG00000111581,NUP107,longer,2.5750984091564e-07,0.388283105280776,-0.0371605806443559,0.634298552979434,no,no,no
ENSG00000111596,CNOT2,longer,1.83560289945463e-08,0.100574438040853,0.111169728573123,0.098352573496496,no,no,no
ENSG00000111605,CPSF6,longer,7.83718142956958e-23,0.459777737340591,0.187688629263559,4.68581035358614e-05,no,no,no
ENSG00000111615,KRR1,longer,2.68104950125072e-13,1.87143363161324,-0.0185379834968588,0.738929767000741,no,no,no
ENSG00000111666,CHPT1,longer,0.00598706095991261,1.20966317006444,0.0700958709732924,0.661966915982919,no,no,no
ENSG00000111671,SPSB2,shorter,6.03442234096907e-09,-3.43841013538316,-0.190939308651979,0.468807362667671,no,no,no
ENSG00000111684,LPCAT3,longer,1.03390993204606e-18,2.76908981309232,-0.164046064437344,0.264097553411945,no,no,no
ENSG00000111711,GOLT1B,longer,5.0891355029507e-15,0.288480912738364,0.0862885588407821,0.142496232692842,no,no,no
ENSG00000111727,HCFC2,longer,0.000118202370184665,0.440761778537846,0.0984281371787913,0.0913976388003734,no,no,no
ENSG00000111728,ST8SIA1,longer,1.20364763650141e-21,0.182649825080477,-0.0216064072872649,0.777304421846473,no,no,no
ENSG00000111752,PHC1,longer,0.0342130793453138,0.185753532877244,0.237546516607823,4.89758744352907e-06,no,no,no
ENSG00000111850,SMIM8,longer,2.49809001123599e-05,0.302459403543472,0.32378585305377,0.000730843155171152,no,no,no
ENSG00000111911,HINT3,longer,1.4653426891358e-09,0.135604014610729,0.680141863413362,2.0133990590201e-10,up,longer,no
ENSG00000111912,NCOA7,longer,8.35428528873025e-11,1.35340903755283,-0.305319740047131,1.34373929974018e-07,no,no,no
ENSG00000112031,MTRF1L,longer,0.00552310393278412,0.596626748514586,0.429855449988291,3.60730337586814e-14,no,no,no
ENSG00000112139,MDGA1,longer,1.40212261352644e-25,1.93531890994842,-0.807469400803289,2.8018173327413e-23,dn,longer,no
ENSG00000112146,FBXO9,longer,3.11968236499251e-73,1.85701675811759,-0.191143281336198,0.00494607355928693,no,no,no
ENSG00000112200,ZNF451,longer,4.94253337348916e-15,0.495095657475571,-0.340684543012584,1.70534406894633e-08,no,no,no
ENSG00000112208,BAG2,longer,0.024530597686589,0.482123390406102,0.783972144817947,3.9851688905565e-08,up,longer,no
ENSG00000112210,RAB23,longer,4.24800767719169e-11,1.02024971494447,-0.0860642067312497,0.504484289195027,no,no,no
ENSG00000112234,FBXL4,shorter,2.78335226964636e-07,-0.960627526810835,0.396006209899549,2.51656973974192e-06,no,no,no
ENSG00000112238,PRDM13,longer,0.0191446646078365,1.18446072706989,-1.90250250209242,6.79490562646835e-06,dn,longer,no
ENSG00000112249,ASCC3,shorter,0.0107732898338698,-0.295075958337836,0.322501745089069,1.26593272724379e-07,no,no,no
ENSG00000112282,MED23,longer,4.23568650479495e-06,1.75692221183942,0.28737163846288,8.41767811310145e-06,no,no,no
ENSG00000112304,ACOT13,longer,0.0216591497242147,1.12316843088826,0.871660501224429,3.47343764754199e-12,up,longer,no
ENSG00000112305,SMAP1,longer,8.43436198978294e-22,0.646695240637171,0.0623091472298409,0.263276093113886,no,no,no
ENSG00000112308,C6orf62,longer,1.48113830531503e-08,0.167881888821754,0.568362173198369,3.64903599697118e-49,no,no,no
ENSG00000112320,SOBP,longer,1.06307681625829e-09,0.269916498113858,0.193272238870326,0.000117602777780057,no,no,no
ENSG00000112335,SNX3,longer,8.36491748011281e-09,0.51294403849707,0.0214586492932976,0.816902773786482,no,no,no
ENSG00000112367,FIG4,longer,1.66079404582302e-08,2.31115423475571,-0.0109502531349775,0.935041802640086,no,no,no
ENSG00000112378,PERP,longer,1.56251128105663e-07,1.05131681753417,-0.56428251840108,7.05566504473591e-06,no,no,no
ENSG00000112578,BYSL,longer,5.17057571855934e-17,1.34397784348512,-0.0422447591722324,0.844745486833526,no,no,no
ENSG00000112584,FAM120B,longer,2.89271127236414e-12,0.387036879270636,0.372751826943131,6.59037056463721e-14,no,no,no
ENSG00000112685,EXOC2,longer,3.57203990922052e-26,0.136929522746437,0.452990592738814,1.82751715314373e-32,no,no,no
ENSG00000112701,SENP6,longer,5.81730015967881e-06,2.46758160784064,0.119729519914022,0.08417367084703,no,no,no
ENSG00000112739,PRPF4B,longer,0.000792778310558604,0.199524025438024,0.157574492030355,0.0109380332326961,no,no,no
ENSG00000112763,BTN2A1,longer,0.00564880706734556,0.382337094087425,0.136701130297274,0.243323875132474,no,no,no
ENSG00000112787,FBRSL1,longer,1.19467127113932e-26,0.490796293091051,0.13401691026846,0.0420169387841679,no,no,no
ENSG00000112851,ERBIN,shorter,0.0276827392148712,-0.229575183759795,-0.0148158814610232,0.867428286981508,no,no,no
ENSG00000113140,SPARC,longer,3.4488750688675e-08,0.547360015919743,-1.42073792257786,1.65968039029602e-61,dn,longer,no
ENSG00000113269,RNF130,longer,7.28911455949444e-14,0.881609351591769,-0.183026055933748,8.44368323925671e-05,no,no,no
ENSG00000113272,THG1L,longer,3.71532776680551e-13,0.59256616350846,0.0116362805424148,0.948521169048924,no,no,no
ENSG00000113300,CNOT6,shorter,2.81484916724175e-21,-0.766234772721353,0.169927906224741,0.0374563379920235,no,no,no
ENSG00000113360,DROSHA,longer,3.70609648701015e-26,1.04790174076668,0.171470005935691,0.340754813592137,no,no,no
ENSG00000113361,CDH6,longer,1.06716223260023e-09,0.655534793759689,-1.04396312424561,2.61450886128901e-76,dn,longer,no
ENSG00000113441,LNPEP,longer,0.00722918659160376,0.141396103342598,-0.190864443688564,0.0105852385033766,no,no,no
ENSG00000113456,RAD1,longer,1.9523342630654e-26,1.7783297720988,0.429747079320408,1.42796663962016e-07,no,no,no
ENSG00000113593,PPWD1,shorter,0.000275450975630704,-0.886571753351701,0.251726194152463,0.00594691478209621,no,no,no
ENSG00000113595,TRIM23,longer,1.02934034848074e-06,0.394833370430025,0.218569337636616,0.00235747204712745,no,no,no
ENSG00000113621,TXNDC15,longer,2.14202108768609e-22,0.70409136005943,0.531183336827687,1.27222876303902e-11,no,no,no
ENSG00000113638,TTC33,longer,0.00491054886369606,0.327813360904391,0.0146272157003391,0.862973845606444,no,no,no
ENSG00000113649,TCERG1,longer,0.000121597720785787,1.27367157040758,0.598340920265519,2.31852796907722e-28,up,longer,no
ENSG00000113657,DPYSL3,longer,2.55175516429243e-152,0.274070263353871,-0.262869006789105,1.31371633864398e-20,no,no,no
ENSG00000113719,ERGIC1,longer,4.5644035235645e-36,0.621466391135057,-0.21885622908438,1.49411965309861e-05,no,no,no
ENSG00000113761,ZNF346,longer,2.49133572536615e-08,1.42242306580358,0.02515923838915,0.810390371403552,no,no,no
ENSG00000113811,SELENOK,shorter,0.00495846060270259,-0.0935188274884723,-0.109450416973717,0.166816461091275,no,no,no
ENSG00000113812,ACTR8,longer,5.87907469454748e-32,1.13492544179479,0.249340433530128,1.67508512488994e-06,no,no,no
ENSG00000113838,TBCCD1,longer,0.000873548217575802,1.14728078260774,0.223721536055088,0.0388167575370042,no,no,no
ENSG00000113851,CRBN,longer,0.000190224059356244,0.307948566969679,-0.229609929340382,0.00453227698875929,no,no,no
ENSG00000114023,FAM162A,longer,5.93760571689219e-22,0.911573914178167,0.712515779533699,5.74488103678755e-14,up,longer,no
ENSG00000114030,KPNA1,longer,2.10524544015383e-27,0.90827722064577,0.773556232635967,1.13531124338604e-81,up,longer,no
ENSG00000114054,PCCB,longer,5.47923308809864e-11,0.437865025766253,-0.431999022251148,2.53411954154913e-10,no,no,no
ENSG00000114098,ARMC8,shorter,1.77196721707548e-25,-2.02228257892235,-0.170092479339753,0.00366745435903572,no,no,no
ENSG00000114126,TFDP2,longer,4.7050411808736e-24,0.743312417785797,-0.360166695107984,5.65796545804045e-12,no,no,no
ENSG00000114209,PDCD10,longer,0.0143402440698535,0.656768986646229,0.182570583968071,0.0132566503807345,no,no,no
ENSG00000114374,USP9Y,longer,5.35473598548394e-10,0.417718144165299,-0.102644691691946,0.215668595854362,no,no,no
ENSG00000114405,C3orf14,shorter,4.28161285758557e-13,-0.253117958167762,0.180287329872378,0.0017895429308382,no,no,no
ENSG00000114416,FXR1,longer,4.61922695316546e-11,1.77267446904989,0.0310125548822172,0.64494361798339,no,no,no
ENSG00000114439,BBX,longer,0.00752483886648648,0.76930203094269,0.257210888945113,7.83103008421997e-06,no,no,no
ENSG00000114491,UMPS,longer,1.58719266580726e-05,1.19428583562347,0.349242156892832,0.000109359162711298,no,no,no
ENSG00000114554,PLXNA1,longer,3.28626041637138e-16,2.3308491604765,0.91793411338096,3.5266572158023e-109,up,longer,no
ENSG00000114626,ABTB1,longer,1.38080459978134e-10,0.969989473704503,0.856935451312689,0.00297130688292759,up,longer,no
ENSG00000114686,MRPL3,longer,2.3933910826192e-10,0.223838168447468,-0.585115322028362,5.12755381655815e-15,dn,longer,no
ENSG00000114735,HEMK1,longer,2.84114080217769e-21,1.67718433719719,0.104194625389135,0.463841424736292,no,no,no
ENSG00000114744,COMMD2,longer,0.000116025853722527,0.237469018233011,0.0685918743645473,0.281451376037137,no,no,no
ENSG00000114770,ABCC5,longer,4.47785435059738e-21,0.455943615723095,0.454972479848547,1.23802125513937e-09,no,no,no
ENSG00000114796,KLHL24,longer,2.23215094092605e-18,1.05639396336704,0.279609508310651,3.84616335422255e-07,no,no,no
ENSG00000114861,FOXP1,longer,1.14995928294374e-37,1.45966441944777,0.20398538688324,0.105146124943747,no,no,no
ENSG00000114867,EIF4G1,longer,4.25419676723584e-10,0.0881198200576893,0.217516610124333,3.15879301007652e-09,no,no,no
ENSG00000114904,NEK4,longer,4.39008384933351e-07,0.580527517230003,0.210729174059788,0.0272977236668568,no,no,no
ENSG00000114978,MOB1A,longer,0.00150940049962032,0.215314126120247,-0.021356518074173,0.84660845530438,no,no,no
ENSG00000114993,RTKN,longer,1.26423651468552e-14,1.06862478269293,-1.31561021626229,1.57956205444076e-15,dn,longer,no
ENSG00000114999,TTL,longer,2.2462791789553e-23,0.994175138986969,0.119336114917583,0.00731667180030172,no,no,no
ENSG00000115042,FAHD2A,longer,1.10221454020716e-07,1.42413005402626,0.0215953962053928,0.893512167789709,no,no,no
ENSG00000115084,SLC35F5,longer,7.4071102124334e-26,1.30652393084531,0.39494928022178,5.68939883155798e-10,no,no,no
ENSG00000115145,STAM2,longer,2.1498037808545e-08,0.394739874104075,0.546300466655572,6.95977134300042e-24,no,no,no
ENSG00000115204,MPV17,shorter,4.01494766272426e-15,-3.49764892099267,-0.186788787895484,0.134433410436484,no,no,no
ENSG00000115233,PSMD14,longer,0.000301156919184705,0.243110336805929,-0.183418561300101,7.436612922698e-05,no,no,no
ENSG00000115239,ASB3,longer,2.70676143833914e-12,1.3837654330453,0.199042322930432,0.00779115830669795,no,no,no
ENSG00000115271,GCA,longer,8.82533333130973e-06,0.745900089081119,-0.0826321420110099,0.548196623989956,no,no,no
ENSG00000115306,SPTBN1,longer,3.34755856305333e-38,1.61255482123014,-0.0016250469964381,0.9826589510254,no,no,no
ENSG00000115317,HTRA2,longer,1.42120481882488e-07,0.868790808860431,-0.629586782378615,8.12869892218027e-07,dn,longer,no
ENSG00000115325,DOK1,shorter,6.46234776670304e-07,-1.06881822553486,-0.232761010799563,0.38953805770975,no,no,no
ENSG00000115355,CCDC88A,longer,1.00766225393709e-13,0.334158349048723,0.488694625299133,1.27106143979631e-15,no,no,no
