groupID,Gene_Name,APA_direction,APA_sig,pvalue_up,pvalue_down,padj_up,padj_down,log2FC,padj,pvalue,FC_text_label,gene_label
ENSG00000105705,SUGP1,distal,no,0.605414061208162,0.533934063714162,1,1,0.0515014539627652,1,0.533934063714162,no,no
ENSG00000105708,ZNF14,distal,no,0.599812887619453,0.668639207369897,1,1,0.932281922106316,1,0.599812887619453,no,no
ENSG00000105722,ERF,distal,no,0.748911146231783,0.740406429490597,1,1,0.373682223284968,1,0.740406429490597,no,no
ENSG00000105750,ZNF85,proximal,no,0.0841162073979621,0.0850050686884905,1,1,-1.50203043511921,1,0.0841162073979621,no,no
ENSG00000105771,SMG9,distal,no,0.287093282597298,0.84057454226834,1,1,0.460117862856913,1,0.287093282597298,no,no
ENSG00000105792,CFAP69,distal,no,0.890958534046987,0.429395102429217,1,1,14.8944009096076,1,0.429395102429217,no,no
ENSG00000105793,GTPBP10,proximal,no,0.751954647798828,0.610604024268715,1,1,-0.0734581456905232,1,0.610604024268715,no,no
ENSG00000105810,CDK6,distal,no,0.765825150503395,0.285715571741967,1,1,0.265117862911803,1,0.285715571741967,no,no
ENSG00000105819,PMPCB,distal,no,0.011388016443953,0.83090206348805,0.576574375863132,1,2.26079791034048,0.576574375863132,0.011388016443953,no,no
ENSG00000105821,DNAJC2,distal,no,0.837896989697613,0.0386407024299032,1,0.894180283444569,0.483259773763861,0.894180283444569,0.0386407024299032,no,no
ENSG00000105835,NAMPT,proximal,no,0.0359413336824629,0.0621378330832662,0.865553466585155,1,-0.600323427291796,0.865553466585155,0.0359413336824629,no,no
ENSG00000105849,POLR1F,proximal,no,0.187158088684712,0.27357725093993,1,1,-0.585659560520248,1,0.187158088684712,no,no
ENSG00000105855,ITGB8,distal,no,0.137827652537061,0.334560585937357,1,1,3.07875072853175,1,0.137827652537061,no,no
ENSG00000105856,HBP1,distal,no,0.0661927222183237,0.0368840088838429,1,0.880560063575904,1.39797763741366,0.880560063575904,0.0368840088838429,no,no
ENSG00000105865,DUS4L,distal,no,0.882350669027282,0.880653815639607,1,1,0.737055141268399,1,0.880653815639607,no,no
ENSG00000105866,SP4,distal,no,0.0125684349785168,0.0927916999448796,0.614150194327131,1,2.88493801740302,0.614150194327131,0.0125684349785168,no,no
ENSG00000105875,WDR91,distal,no,0.250277270606932,0.578338869078659,1,1,1.58484641902981,1,0.250277270606932,no,no
ENSG00000105879,CBLL1,distal,no,0.331560148322749,0.530208188038666,1,1,0.793660154962584,1,0.331560148322749,no,no
ENSG00000105887,MTPN,distal,no,0.652971829650479,0.649857277364407,1,1,0.0207083112981294,1,0.649857277364407,no,no
ENSG00000105894,PTN,proximal,no,0.199977454893118,0.0641412782968872,1,1,-1.06219484627761,1,0.0641412782968872,no,no
ENSG00000105928,GSDME,proximal,no,0.532752488890163,0.537253476555989,1,1,-0.0774306527635904,1,0.532752488890163,no,no
ENSG00000105939,ZC3HAV1,proximal,no,0.274628609622516,0.371676707069914,1,1,-0.215585937539878,1,0.274628609622516,no,no
ENSG00000105948,TTC26,proximal,no,0.861700340575854,0.862026208135557,1,1,-0.0204710856607244,1,0.861700340575854,no,no
ENSG00000105953,OGDH,distal,no,0.287041215287434,0.282992795875612,1,1,0.715743868028887,1,0.282992795875612,no,no
ENSG00000105971,CAV2,proximal,no,0.165826755553534,0.126546701949132,1,1,-0.198104593306276,1,0.126546701949132,no,no
ENSG00000105983,LMBR1,distal,no,0.00850263099066929,0.0423432354311296,0.506288019150341,0.916184658774502,1.57255778013398,0.506288019150341,0.00850263099066929,no,no
ENSG00000106009,BRAT1,distal,no,0.63713519904729,0.608056531102266,1,1,0.0535387716470259,1,0.608056531102266,no,no
ENSG00000106012,IQCE,distal,no,0.8895569457203,0.905508131988422,1,1,0.166878854616023,1,0.8895569457203,no,no
ENSG00000106034,CPED1,proximal,no,0.0814748792363513,0.079965826988022,1,1,-1.9593993712681,1,0.079965826988022,no,no
ENSG00000106049,HIBADH,distal,no,0.555507476331346,0.609864336058006,1,1,0.0122648593450627,1,0.555507476331346,no,no
ENSG00000106052,TAX1BP1,distal,no,0.557136219896108,0.889446403435884,1,1,0.992992759454961,1,0.557136219896108,no,no
ENSG00000106066,CPVL,proximal,no,0.299958207152583,0.306532568691051,1,1,-12.1768287633513,1,0.299958207152583,no,no
ENSG00000106080,FKBP14,proximal,no,0.934687483353724,0.934653679426424,1,1,-0.00138772862042202,1,0.934653679426424,no,no
ENSG00000106100,NOD1,distal,no,0.9641180264359,0.960226690511513,1,1,0.424513930394403,1,0.960226690511513,no,no
ENSG00000106105,GARS1,proximal,no,0.730617780866172,0.726031444110531,1,1,-0.000321520660389041,1,0.726031444110531,no,no
ENSG00000106144,CASP2,distal,no,0.700161884180879,0.724245445735346,1,1,0.0133739236240711,1,0.700161884180879,no,no
ENSG00000106244,PDAP1,distal,no,0.561956635255729,0.47315752043985,1,1,0.245982953037172,1,0.47315752043985,no,no
ENSG00000106261,ZKSCAN1,proximal,no,0.586773899616183,0.552787906094653,1,1,-0.267796306665023,1,0.552787906094653,no,no
ENSG00000106266,SNX8,proximal,no,0.0339606869866328,0.0381369238506908,0.842032971686564,0.891349807586629,-2.10144666631956,0.842032971686564,0.0339606869866328,no,no
ENSG00000106299,WASL,proximal,no,0.927358715738679,0.822237781653735,1,1,-0.078607161547616,1,0.822237781653735,no,no
ENSG00000106344,RBM28,proximal,no,0.478136864366869,0.846938666882331,1,1,-0.309715797042826,1,0.478136864366869,no,no
ENSG00000106351,AGFG2,distal,no,0.225091113693489,0.667886086624044,1,1,0.548732278650118,1,0.225091113693489,no,no
ENSG00000106355,LSM5,proximal,no,0.0545454022868516,0.974806401917699,0.991316196717414,1,-0.853080917786453,0.991316196717414,0.0545454022868516,no,no
ENSG00000106366,SERPINE1,distal,no,0.177444584412595,0.17773827960923,1,1,1.53766145464161,1,0.177444584412595,no,no
ENSG00000106367,AP1S1,distal,no,0.693405234648796,0.730203056409101,1,1,0.400321078513438,1,0.693405234648796,no,no
ENSG00000106392,C1GALT1,proximal,no,0.896684057094248,0.30581377526887,1,1,-0.252780258804524,1,0.30581377526887,no,no
ENSG00000106415,GLCCI1,distal,no,0.854490162769612,0.877471375410894,1,1,0.135912651979615,1,0.854490162769612,no,no
ENSG00000106459,NRF1,proximal,no,0.103112504567116,0.0241174741211137,1,0.756827577366361,-0.579027369216665,0.756827577366361,0.0241174741211137,no,no
ENSG00000106477,CEP41,distal,no,0.0273844014813011,0.0107697365556873,0.792671077089033,0.559968243016733,1.41388791860977,0.559968243016733,0.0107697365556873,no,no
ENSG00000106484,MEST,proximal,no,0.992036637025461,0.992443350099504,1,1,-2.13705886639335,1,0.992036637025461,no,no
ENSG00000106537,TSPAN13,distal,no,0.764931640440518,0.569663531099509,1,1,0.0742987723475572,1,0.569663531099509,no,no
ENSG00000106546,AHR,distal,no,0.297416362404444,0.458277320306931,1,1,1.96826717762539,1,0.297416362404444,no,no
ENSG00000106591,MRPL32,distal,no,0.209846990377799,0.204452240414083,1,1,1.67972725273102,1,0.204452240414083,no,no
ENSG00000106615,RHEB,distal,no,0.436137654927429,0.464889667272947,1,1,0.196902314839636,1,0.436137654927429,no,no
ENSG00000106636,YKT6,proximal,no,0.202220649747104,0.195867338718845,1,1,-2.83941044009311,1,0.195867338718845,no,no
ENSG00000106638,TBL2,proximal,no,0.214264471857714,0.50185977039544,1,1,-0.632469796209355,1,0.214264471857714,no,no
ENSG00000106688,SLC1A1,proximal,no,0.959585848894377,0.185568391959462,1,1,-0.308709421898874,1,0.185568391959462,no,no
ENSG00000106701,FSD1L,proximal,no,0.909273585987592,0.131318057303264,1,1,-0.174190759316353,1,0.131318057303264,no,no
ENSG00000106723,SPIN1,distal,no,0.673255671659816,0.539413470611663,1,1,0.052863193280686,1,0.539413470611663,no,no
ENSG00000106733,NMRK1,distal,no,0.578730680766501,0.508123135174536,1,1,2.09518267594253,1,0.508123135174536,no,no
ENSG00000106771,TMEM245,proximal,no,0.321775705630362,0.927043869720434,1,1,-0.739520701668664,1,0.321775705630362,no,no
ENSG00000106772,PRUNE2,distal,no,0.874268406993192,0.68763646896874,1,1,1.15002566250713,1,0.68763646896874,no,no
ENSG00000106780,MEGF9,distal,no,0.349085626220282,0.575300543263431,1,1,0.651210589927576,1,0.349085626220282,no,no
ENSG00000106785,TRIM14,proximal,no,0.769879794199214,0.775420531471443,1,1,-0.0322183647511682,1,0.769879794199214,no,no
ENSG00000106803,SEC61B,distal,no,0.637299004737302,0.469545259723648,1,1,2.54575915342215,1,0.469545259723648,no,no
ENSG00000106804,C5,distal,no,0.797599410925769,0.793813807593683,1,1,0.269581291350982,1,0.793813807593683,no,no
ENSG00000106829,TLE4,proximal,no,0.574326285812886,0.0701701765599509,1,1,-1.06774037866498,1,0.0701701765599509,no,no
ENSG00000106852,LHX6,distal,no,0.0699284964392702,0.0741870163928671,1,1,0.802338026135235,1,0.0699284964392702,no,no
ENSG00000106853,PTGR1,distal,no,0.883445410813594,0.891552889558656,1,1,1.15712008590519,1,0.883445410813594,no,no
ENSG00000106868,SUSD1,distal,no,0.384959165993353,0.512112714264572,1,1,2.07786583352132,1,0.384959165993353,no,no
ENSG00000106976,DNM1,distal,no,0.0519829787218605,0.108382294642649,0.982189812464448,1,0.2888093310159,0.982189812464448,0.0519829787218605,no,no
ENSG00000106992,AK1,distal,no,0.658658542492008,0.619645943798294,1,1,0.354009649262149,1,0.619645943798294,no,no
ENSG00000106993,CDC37L1,distal,no,0.492186231920317,0.127415324217662,1,1,0.862496822688891,1,0.127415324217662,no,no
ENSG00000107020,PLGRKT,distal,no,0.358520350472203,0.142923729590464,1,1,2.21436898336987,1,0.142923729590464,no,no
ENSG00000107175,CREB3,distal,no,0.272430297075011,0.250811259313044,1,1,0.338258630385453,1,0.250811259313044,no,no
ENSG00000107249,GLIS3,distal,no,0.933202171177406,0.931530586943656,1,1,0.254298606013799,1,0.931530586943656,no,no
ENSG00000107262,BAG1,distal,no,0.0420156464883191,0.424824866476471,0.914513806271393,1,1.81844635550314,0.914513806271393,0.0420156464883191,no,no
ENSG00000107290,SETX,proximal,no,0.740366789679765,0.925818594178678,1,1,-17.0255249012947,1,0.740366789679765,no,no
ENSG00000107338,SHB,distal,no,0.095878190336826,0.11075164942067,1,1,0.483116857906378,1,0.095878190336826,no,no
ENSG00000107341,UBE2R2,distal,no,0.416401786353998,0.27043919218908,1,1,0.267624068328804,1,0.27043919218908,no,no
ENSG00000107371,EXOSC3,proximal,no,0.302582198772323,0.396579451611717,1,1,-0.436809685871546,1,0.302582198772323,no,no
ENSG00000107372,ZFAND5,proximal,no,0.000705918040460525,0.42321228998602,0.141845406255037,1,-1.05571235166684,0.141845406255037,0.000705918040460525,no,no
ENSG00000107443,CCNJ,proximal,no,0.00297031607698677,0.016947816358465,0.324226983485622,0.687537257372027,-1.55067363587815,0.324226983485622,0.00297031607698677,no,no
ENSG00000107518,ATRNL1,proximal,no,0.971574682320446,0.795631335182775,1,1,-0.069519063789425,1,0.795631335182775,no,no
ENSG00000107521,HPS1,proximal,no,0.977313433009268,0.977549696146196,1,1,-0.547574628104112,1,0.977313433009268,no,no
ENSG00000107537,PHYH,proximal,no,0.175705417842278,0.174016922067284,1,1,-0.114940021086832,1,0.174016922067284,no,no
ENSG00000107551,RASSF4,distal,no,0.635082183253256,0.557764107158921,1,1,0.318359677594445,1,0.557764107158921,no,no
