gene_symbol,RED,pvalue,p_adj,padj,APAreg
ANKRD44,-0.0210712685335577,0.932952618226142,0.996652784809411,1,NC
ANKRD45,0.0628124486877043,0.763843427434947,0.992501359175853,1,NC
ANKRD50,-0.0722789447045835,0.696915669000953,0.992501359175853,1,NC
ANKRD52,0.0274618468647391,0.82381289314641,0.992501359175853,1,NC
ANKRD6,-0.0378341625322624,0.433734449979557,0.992501359175853,1,NC
ANKRD63,0.265550090225153,0.520577776672907,0.992501359175853,1,NC
ANKS1A,-0.159965944324067,0.10086486069027,0.992501359175853,1,NC
ANKS6,-1.0278406398672,0.114979048600064,0.992501359175853,1,NC
ANLN,1.43481488891781,0.0331328336912397,0.992501359175853,1,NC
ANO2,-0.355031676073963,0.74281316118473,0.992501359175853,1,NC
ANO5,0.224985211679606,0.190423435809703,0.992501359175853,1,NC
ANP32A,0.239650912883107,0.214718338374454,0.992501359175853,1,NC
ANP32B,0.209445017522199,0.470008792699625,0.992501359175853,1,NC
ANP32E,0.237718552391429,0.52026412913077,0.992501359175853,1,NC
ANTXR1,-0.116604267696985,0.591046186313692,0.992501359175853,1,NC
ANTXR2,-0.41132371111703,0.0599614773311315,0.992501359175853,1,NC
ANXA2,0.367721023018469,0.501351686761142,0.992501359175853,1,NC
ANXA5,-1.00500385409014,0.0985711112699548,0.992501359175853,1,NC
ANXA7,-0.171630623022423,0.473199016058436,0.992501359175853,1,NC
ANXA9,0.273584243040123,0.545308271629054,0.992501359175853,1,NC
AP1G1,-0.039766655845936,0.418515979040495,0.992501359175853,1,NC
AP1M1,0.000797855016939408,0.991908171430037,0.998704752106707,1,NC
AP1S2,0.0504863550953351,0.641244276525259,0.992501359175853,1,NC
AP1S3,-0.144524335150554,0.656700492957739,0.992501359175853,1,NC
AP2A2,-0.00362076193432648,0.968014133934709,0.998704752106707,1,NC
AP2B1,-0.0327081522020011,0.661650319437473,0.992501359175853,1,NC
AP2M1,-0.682720156154736,0.0556542791451598,0.992501359175853,0.976932230217263,NC
AP3B1,-0.23643492546528,0.408707041067942,0.992501359175853,1,NC
AP3D1,-0.0304943984710977,0.762665106825107,0.992501359175853,1,NC
AP3M2,-0.229635065167371,0.322981700919195,0.992501359175853,1,NC
AP4B1,-0.402801067057184,0.551217468927255,0.992501359175853,1,NC
AP4E1,0.664808365035992,0.455075587405628,0.992501359175853,1,NC
AP4S1,0.489837069295067,0.30729207614878,0.992501359175853,1,NC
AP5B1,0.544355426156621,0.237105120485028,0.992501359175853,1,NC
AP5M1,-0.0926592990622488,0.676996591412695,0.992501359175853,1,NC
AP5S1,-0.129293232748537,0.451128199834583,0.992501359175853,1,NC
APAF1,0.587315286356208,0.239022267067399,0.992501359175853,1,NC
APBA1,0.36052010309037,0.30472445812198,0.992501359175853,1,NC
APBA2,-0.235360457076537,0.0803379796485317,0.992501359175853,0.840760960570733,NC
APBB2,-0.12016672077264,0.168277113233766,0.992501359175853,1,NC
APBB3,0.33235949787557,0.287657702544223,0.992501359175853,1,NC
APC,0.0115200113604601,0.942867459540924,0.997163243612909,1,NC
API5,0.0179142744688766,0.855024432599271,0.992501359175853,1,NC
APIP,-1.09355537656704,0.105564642826552,0.992501359175853,1,NC
APLP1,0.457408762411063,0.290655245648365,0.992501359175853,1,NC
APLP2,0.0219423867193597,0.629696666888217,0.992501359175853,1,NC
APMAP,0.047571667043065,0.135094897250819,0.992501359175853,1,NC
APOLD1,-0.153560054944852,0.625177943533486,0.992501359175853,1,NC
APP,-0.03353348713911,0.753252588324716,0.992501359175853,1,NC
APPBP2,0.0137014488392607,0.911855955562347,0.993258720187985,1,NC
APPL1,0.0290719369951697,0.863640299070714,0.992501359175853,1,NC
APPL2,-0.104885525099526,0.693270000267558,0.992501359175853,1,NC
APRT,-0.527689119814797,0.0242771581666641,0.992501359175853,1,NC
APTX,0.00122083130424322,0.995981874328837,0.998704752106707,1,NC
AQP4,1.08521829182273,0.13889629601456,0.992501359175853,1,NC
AQR,0.165770149552785,0.871529638093333,0.992501359175853,1,NC
AR,-0.368482725069979,0.478346651393936,0.992501359175853,1,NC
ARAP1,0.360820720063994,0.302293006624214,0.992501359175853,1,NC
ARCN1,0.0315422040350287,0.738787512362104,0.992501359175853,1,NC
AREL1,-0.0490205557370902,0.503840517811895,0.992501359175853,1,NC
ARF4,0.0470145999695449,0.863688596819724,0.992501359175853,1,NC
ARF5,0.0454260676397054,0.43235549192206,0.992501359175853,1,NC
ARF6,0.0344150727648401,0.740817068794648,0.992501359175853,1,NC
ARFGAP1,-0.248916298011664,0.19621688036428,0.992501359175853,1,NC
ARFGAP3,0.083178637783557,0.368754575653935,0.992501359175853,1,NC
ARFGEF1,0.0319577453650454,0.872262617315515,0.992501359175853,1,NC
ARFGEF2,0.0972978279806468,0.546984670576514,0.992501359175853,1,NC
ARFGEF3,0.154876086204049,0.385789633962308,0.992501359175853,1,NC
ARFIP1,0.571926508666349,0.00967038483112677,0.992501359175853,1,NC
ARFIP2,0.292600461679363,0.120900147487841,0.992501359175853,1,NC
ARFRP1,-0.00446526232008493,0.992019634580467,0.998704752106707,1,NC
ARGLU1,-0.03832509638747,0.827099070988636,0.992501359175853,1,NC
ARHGAP12,-0.252969416527724,0.256805074616788,0.992501359175853,1,NC
ARHGAP17,0.128849395703219,0.570349581508073,0.992501359175853,1,NC
ARHGAP19,-0.28319106679217,0.345241512959827,0.992501359175853,1,NC
ARHGAP21,0.174916541928974,0.41928128101551,0.992501359175853,1,NC
ARHGAP23,-0.261492768315969,0.373106898858031,0.992501359175853,1,NC
ARHGAP26,-0.0337558860225256,0.856057274791278,0.992501359175853,1,NC
ARHGAP28,0.585256132167424,0.0415512571741624,0.992501359175853,0.741153358996181,NC
ARHGAP32,-0.182722119118667,0.530704042702598,0.992501359175853,1,NC
ARHGAP35,0.0248254646821508,0.788597876154474,0.992501359175853,1,NC
ARHGAP5,-0.06709101565536,0.743890513642466,0.992501359175853,1,NC
ARHGDIA,0.082126358462074,0.380241500446014,0.992501359175853,1,NC
ARHGEF10,0.113892695715053,0.830850342805516,0.992501359175853,1,NC
ARHGEF11,-0.226472767773387,0.151698751009465,0.992501359175853,1,NC
ARHGEF12,-0.116124086234478,0.237951378692023,0.992501359175853,1,NC
ARHGEF17,0.0325283350609907,0.624517601918625,0.992501359175853,1,NC
ARHGEF18,-0.24739869362013,0.215828288859227,0.992501359175853,1,NC
ARHGEF2,-0.0308965102856464,0.828631288081967,0.992501359175853,1,NC
ARHGEF37,-0.803612503583185,0.150074425451714,0.992501359175853,1,NC
ARHGEF7,0.114188975701991,0.740697941152723,0.992501359175853,1,NC
ARHGEF9,0.00208141247604181,0.984445251796309,0.998704752106707,1,NC
ARID1A,0.0116019465688934,0.904664354586389,0.992804233258898,1,NC
ARID1B,-0.309869142202748,0.00965227888292451,0.992501359175853,0.840760960570733,NC
ARID2,-0.214213426561467,0.442980189928585,0.992501359175853,1,NC
ARID3A,-0.483484917962365,0.234416626906893,0.992501359175853,1,NC
ARID4A,0.117425686574807,0.425211183373988,0.992501359175853,1,NC
ARID4B,-0.179749098842283,0.635920653746788,0.992501359175853,1,NC
ARID5B,0.108804815919281,0.782116067923142,0.992501359175853,1,NC
ARIH1,0.116196250686696,0.369708478671531,0.992501359175853,1,NC
ARIH2,-0.0287657290158267,0.585084154925346,0.992501359175853,1,NC
ARL1,0.3338449143034,0.0595440680901213,0.992501359175853,1,NC
ARL13B,0.462990464966257,0.441033501851536,0.992501359175853,1,NC
ARL14EP,0.0295849676507274,0.935619419069569,0.996652784809411,1,NC
ARL15,0.0518034737607272,0.549751262812741,0.992501359175853,1,NC
ARL16,0.274921995002707,0.141277967080151,0.992501359175853,1,NC
ARL3,0.0221882640508599,0.586751012518893,0.992501359175853,1,NC
ARL4A,-0.0815571904313021,0.690563671889381,0.992501359175853,1,NC
ARL4C,-0.032704524263505,0.726703532874268,0.992501359175853,1,NC
ARL5A,0.01046424209813,0.952793798436068,0.998524143330017,1,NC
ARL5B,0.0877579674560843,0.742651173242664,0.992501359175853,1,NC
ARL6,0.0243201664531045,0.955595440580224,0.998524143330017,1,NC
ARL6IP1,-0.131138182946004,0.274499509443158,0.992501359175853,1,NC
ARL6IP5,0.0977727780541768,0.652972438528381,0.992501359175853,1,NC
ARL6IP6,0.525564961579187,0.526915336653608,0.992501359175853,1,NC
ARL8B,-0.291503494313197,0.421755630726644,0.992501359175853,1,NC
ARMC1,0.34567523181311,0.267576027597264,0.992501359175853,1,NC
ARMC10,-0.274220582785452,0.518105169134295,0.992501359175853,1,NC
ARMC8,0.106692719787372,0.214452944068221,0.992501359175853,1,NC
ARMCX2,0.589911254989667,0.542632802699154,0.992501359175853,1,NC
ARMCX3,-0.0346199679126267,0.587601828523568,0.992501359175853,1,NC
ARNT,0.940276080856987,0.368883192810053,0.992501359175853,1,NC
ARNT2,-0.0927117368365236,0.124542282365507,0.992501359175853,1,NC
ARPC1A,-1.08016619715705,0.115134708545367,0.992501359175853,1,NC
ARPC2,0.0154304627413933,0.868812269973081,0.992501359175853,1,NC
ARPC3,-0.284989717009681,0.303704163425628,0.992501359175853,1,NC
ARPC4,-0.173073469864237,0.0283304171343213,0.992501359175853,1,NC
ARPC5,-0.00772132001666226,0.95382680635976,0.998524143330017,1,NC
ARPC5L,-0.114938753461854,0.610023453757169,0.992501359175853,1,NC
ARPIN,0.671740649616411,0.14785919731873,0.992501359175853,1,NC
ARPP19,-0.067410354764475,0.1274486157424,0.992501359175853,1,NC
ARRB1,0.146082989558052,0.0663357255238096,0.992501359175853,1,NC
ARRB2,0.0437131333918932,0.884482988761601,0.992501359175853,1,NC
ARRDC1,0.369232461950432,0.160674634334896,0.992501359175853,1,NC
ARRDC3,0.0455434102046207,0.457230484352313,0.992501359175853,1,NC
ARRDC4,-0.207294273238398,0.253814172440277,0.992501359175853,1,NC
ARSA,-0.625526022305991,0.122721893317187,0.992501359175853,1,NC
ARSB,0.0983481790757248,0.591539651152547,0.992501359175853,1,NC
ARSK,-0.100748327785599,0.828099250635672,0.992501359175853,1,NC
ASAH1,0.0449405543399286,0.736112504272512,0.992501359175853,1,NC
ASAH2B,0.192813603463425,0.47257203743088,0.992501359175853,1,NC
ASAP1,-0.0246628080600333,0.871957985002321,0.992501359175853,1,NC
ASAP2,0.138897398565606,0.571922274795099,0.992501359175853,1,NC
ASB1,-0.0688831293411154,0.776803510591919,0.992501359175853,1,NC
ASB13,-0.14453804701249,0.450828347468246,0.992501359175853,1,NC
ASB6,0.0159774515435001,0.847832744609204,0.992501359175853,1,NC
ASB7,0.211119597586093,0.527241279531831,0.992501359175853,1,NC
ASB8,0.156024000659447,0.603992443042086,0.992501359175853,1,NC
ASDURF,-0.222936936960117,0.223843235855306,0.992501359175853,1,NC
ASF1A,0.199362770603497,0.503464785067283,0.992501359175853,1,NC
ASH1L,0.109760275730097,0.379703290249246,0.992501359175853,1,NC
