gene_symbol,RED,pvalue,p_adj,padj,APAreg
ABL2,0.171527571303134,0.413008690489327,0.999398823098356,1,NC
ABLIM1,-0.0532937987290519,0.15466657704081,0.999398823098356,1,NC
ABLIM2,-0.162553373962407,0.272993690972789,0.999398823098356,1,NC
ABRACL,0.0262276261794372,0.844423533973154,0.999398823098356,1,NC
ABRAXAS2,-0.502786372321199,0.00777487335221085,0.999398823098356,0.452427721154544,NC
ABT1,0.380192708896694,0.0671375405744863,0.999398823098356,1,NC
ACAA1,0.332465169577279,0.402706866261363,0.999398823098356,1,NC
ACACA,-0.0269108587632186,0.794697443625495,0.999398823098356,1,NC
ACAD11,-0.273762145308916,0.448306323872159,0.999398823098356,1,NC
ACAD8,0.219663635324588,0.28974416147834,0.999398823098356,1,NC
ACADM,-0.341755350909542,0.0798045093836964,0.999398823098356,1,NC
ACAP2,-0.0594196010574766,0.59049751409697,0.999398823098356,1,NC
ACBD3,-0.101878970010591,0.623642765271613,0.999398823098356,1,NC
ACER3,-0.068792571927165,0.790011886637327,0.999398823098356,1,NC
ACIN1,-0.043180154140355,0.839519034518678,0.999398823098356,1,NC
ACKR3,-0.185577087015625,0.722123470231495,0.999398823098356,1,NC
ACLY,-0.0149827605464885,0.812638445056799,0.999398823098356,1,NC
ACO1,-0.038541828089849,0.836139843890165,0.999398823098356,1,NC
ACOT7,0.0113044688261181,0.932843403642453,0.999398823098356,1,NC
ACOT8,-0.3148132186352,0.0243379753361135,0.999398823098356,1,NC
ACOT9,0.219973709160938,0.176055315277515,0.999398823098356,1,NC
ACOX1,-0.0976166279615894,0.507778947488465,0.999398823098356,1,NC
ACOX3,0.345524641692396,0.156508278863109,0.999398823098356,1,NC
ACSF3,0.434974648873388,0.163933939016277,0.999398823098356,1,NC
ACSL1,-0.258869445572652,0.152396772321606,0.999398823098356,1,NC
ACSL3,-0.0727150532652989,0.684590528355835,0.999398823098356,1,NC
ACSL4,-0.159506349995644,0.0661811150793644,0.999398823098356,1,NC
ACSL6,-0.240426175089832,0.164768608751812,0.999398823098356,1,NC
ACSM3,-0.922817030391633,0.0860188642331673,0.999398823098356,1,NC
ACTB,-0.019988312458238,0.724124719106118,0.999398823098356,1,NC
ACTN1,0.00653272434255325,0.961341903294376,0.999398823098356,1,NC
ACTR10,-0.0392764609783436,0.865056233677943,0.999398823098356,1,NC
ACTR2,-0.0617687557959282,0.478134242714896,0.999398823098356,1,NC
ACTR3,-0.0374796609148295,0.767664063640566,0.999398823098356,1,NC
ACTR3B,-0.0563905025368205,0.813723244420929,0.999398823098356,1,NC
ACVR1B,-0.0213742071940615,0.7923806759009,0.999398823098356,1,NC
ACVR1C,1.04682410061526,0.0997330046775399,0.999398823098356,1,NC
ACVR2B,-0.0408962214977468,0.67130075822353,0.999398823098356,1,NC
ACYP1,0.307758990189248,0.614276831702882,0.999398823098356,1,NC
ADAM10,0.06311208651571,0.45928519406798,0.999398823098356,1,NC
ADAM11,-0.147583673127038,0.270751732236158,0.999398823098356,1,NC
ADAM12,-0.0434759338223015,0.676696835055807,0.999398823098356,1,NC
ADAM23,0.0897984082721035,0.354874139462333,0.999398823098356,1,NC
ADAM9,0.0723571773015176,0.58256429346025,0.999398823098356,1,NC
ADAMTS1,0.0965986141002149,0.234698553271635,0.999398823098356,1,NC
ADAMTS12,-0.0200894068399804,0.839677373377538,0.999398823098356,1,NC
ADAMTS16,0.151705299263789,0.299593777715981,0.999398823098356,1,NC
ADAMTS3,-0.317553791722809,0.562854284033822,0.999398823098356,1,NC
ADAMTS5,-0.0758849605113495,0.792365012408048,0.999398823098356,1,NC
ADARB1,0.0851351402396636,0.555770883483326,0.999398823098356,1,NC
ADAT1,0.234330390165844,0.317643948733601,0.999398823098356,1,NC
ADAT2,-0.143510293278655,0.772074241263549,0.999398823098356,1,NC
ADCY1,-0.0930124854603248,0.276714193523801,0.999398823098356,1,NC
ADCY2,0.063106101159521,0.748014755560785,0.999398823098356,1,NC
ADCY6,-0.0511370000789121,0.635302692083688,0.999398823098356,1,NC
ADCY9,0.0441720038663231,0.721352908377111,0.999398823098356,1,NC
ADCYAP1,-0.263054745780808,0.0360340595197894,0.999398823098356,1,NC
ADCYAP1R1,-0.307773952575918,0.0980534268124273,0.999398823098356,1,NC
ADD2,0.0587440128368485,0.21013151482176,0.999398823098356,1,NC
ADD3,0.00694454852378101,0.941772179735231,0.999398823098356,1,NC
ADGRF5,0.269646187198982,0.394507259465802,0.999398823098356,1,NC
ADGRL1,-0.0165888807491022,0.780883778493917,0.999398823098356,1,NC
ADGRL2,-0.125158761014788,0.401517520976056,0.999398823098356,1,NC
ADGRL3,-0.00309447991447676,0.980064223726591,0.999398823098356,1,NC
ADIPOR1,0.153289137233199,0.0352279481320028,0.999398823098356,1,NC
ADIPOR2,-0.238332324920371,0.0985708394680392,0.999398823098356,1,NC
ADM,0.0198083323294135,0.902634036073123,0.999398823098356,1,NC
ADNP,-0.156561625541003,0.0563646112398481,0.999398823098356,1,NC
ADNP2,0.366994649231118,0.107807976304753,0.999398823098356,1,NC
ADO,-0.0327592943851487,0.684555205924217,0.999398823098356,1,NC
ADORA2B,-0.431847677781758,0.260942906020078,0.999398823098356,1,NC
ADPRHL2,0.083176110798513,0.695122029992671,0.999398823098356,1,NC
ADRA2A,0.484346359261185,0.07442141815666,0.999398823098356,1,NC
ADSL,0.154870611099613,0.213844670686666,0.999398823098356,1,NC
ADSS,-0.231919496202383,0.22219574686611,0.999398823098356,1,NC
AEBP2,-0.370893579619614,0.127170959472981,0.999398823098356,1,NC
AEN,0.0258135456980038,0.787036654758246,0.999398823098356,1,NC
AES,0.094736068668478,0.298862926945644,0.999398823098356,1,NC
AFAP1,-0.0392223175132183,0.761351348701744,0.999398823098356,1,NC
AFF1,0.0123191787438789,0.94619038745898,0.999398823098356,1,NC
AFF2,0.014310636999237,0.836035318251407,0.999398823098356,1,NC
AFF3,-0.104425430110181,0.429760253928687,0.999398823098356,1,NC
AFF4,-0.040606152666642,0.497463271810172,0.999398823098356,1,NC
AFG1L,0.00435976802157434,0.983985745910093,0.999398823098356,1,NC
