gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000196867,765.507951782396,-0.822486811274145,0.12473714438244,2.08161706886728e-11,9.46508660473037e-11,ZFP28
ENSG00000196872,119.293366428974,0.541892739593198,0.381236699987078,0.0961582388292796,0.154608548342772,KIAA1211L
ENSG00000196873,1790.40966891508,0.806369527562091,0.0920917725119471,1.03271273899092e-18,7.16276239577894e-18,CBWD3
ENSG00000196876,6487.54094318417,0.732417884378654,0.0638767058551678,1.11159193351613e-30,1.25108218449437e-29,SCN8A
ENSG00000196878,9.29795414280719,3.52942839955547,1.81097966972138,0.00259076758289199,0.00570538701698502,LAMB3
ENSG00000196890,371.606513187233,1.89763426873181,0.167235161549815,1.09058343530686e-30,1.22812082288871e-29,HIST3H2BB
ENSG00000196900,2.01920043302551,0.310934982500528,0.816640288819149,0.0690750417282692,0.116178188686424,TEX43
ENSG00000196911,3394.81251857206,0.61438628095877,0.0932997735814653,3.02267135107624e-11,1.3585228461226e-10,KPNA5
ENSG00000196912,4575.45866224164,0.838409285178185,0.0915761771913598,2.62536870694307e-20,1.95717221149737e-19,ANKRD36B
ENSG00000196914,14436.3328074735,-0.0542847588954518,0.05685125987417,0.35384344120382,0.464314773136135,ARHGEF12
ENSG00000196917,3.36489701206382,0.223259487417948,0.738160826367052,0.319398598341004,0.42715312116953,HCAR1
ENSG00000196922,2666.8261749735,-1.13769923967166,0.0658911565150927,2.60541185370361e-67,7.85312291224374e-66,ZNF252P
ENSG00000196923,993.60211456238,0.231078189854009,0.113240631579283,0.0388850161205541,0.0693640369587412,PDLIM7
ENSG00000196924,7031.48838383334,0.00584077451554277,0.0785026141450219,0.940540551701425,0.961165815681943,FLNA
ENSG00000196932,11.6484909901362,-4.04542410161121,1.4507470342975,0.000433102135957306,0.00106783990000445,TMEM26
ENSG00000196935,9323.77205899431,0.383295750125476,0.0646997936565913,2.72708143266385e-09,1.08317403722754e-08,SRGAP1
ENSG00000196937,6405.17859225211,0.051470730019557,0.0543127754404808,0.339249848044589,0.4489516571813,FAM3C
ENSG00000196943,2136.49967976109,-1.30147850549776,0.0713122964939419,5.07782769182194e-75,1.78918231824214e-73,NOP9
ENSG00000196946,15.0874423616437,2.3688458457668,1.6693302781998,0.00568472260162789,0.0118676212446247,ZNF705A
ENSG00000196950,6874.43566314557,0.226069483159641,0.0560600393544209,5.23603216890958e-05,0.00014435489451499,SLC39A10
ENSG00000196954,2.50179508748139,0.0116654775585875,0.700443378541379,0.952941702100432,0.969576714205717,CASP4
